Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,acute/chronic,housing,region,sex,source_name
SRR11245915,RNA-Seq,100,1062537200,PRJNA610626,SAMN14307755,467329907,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857349,GSM4386605,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386605,SRP251749,A,G,PFC,female,Brain
SRR11245918,RNA-Seq,100,881836700,PRJNA610626,SAMN14307754,390046570,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857350,GSM4386606,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386606,SRP251749,A,G,PFC,male,Brain
SRR11245919,RNA-Seq,100,983030900,PRJNA610626,SAMN14307753,426288246,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857351,GSM4386607,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386607,SRP251749,A,G,PFC,male,Brain
SRR11245920,RNA-Seq,100,999058700,PRJNA610626,SAMN14307753,454255146,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857351,GSM4386607,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386607,SRP251749,A,G,PFC,male,Brain
SRR11245921,RNA-Seq,100,984922000,PRJNA610626,SAMN14307753,445547875,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857351,GSM4386607,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386607,SRP251749,A,G,PFC,male,Brain
SRR11245922,RNA-Seq,100,948080700,PRJNA610626,SAMN14307811,416121234,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857352,GSM4386608,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386608,SRP251749,A,G,PFC,male,Brain
SRR11245923,RNA-Seq,100,966973400,PRJNA610626,SAMN14307811,423732080,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857352,GSM4386608,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386608,SRP251749,A,G,PFC,male,Brain
SRR11245924,RNA-Seq,100,1361070500,PRJNA610626,SAMN14307810,585031155,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857353,GSM4386609,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386609,SRP251749,A,G,PFC,male,Brain
SRR11245925,RNA-Seq,100,1355845400,PRJNA610626,SAMN14307810,588101165,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857353,GSM4386609,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386609,SRP251749,A,G,PFC,male,Brain
SRR11245926,RNA-Seq,100,1361902500,PRJNA610626,SAMN14307810,590971476,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857353,GSM4386609,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386609,SRP251749,A,G,PFC,male,Brain
SRR11245989,RNA-Seq,100,1468434200,PRJNA610626,SAMN14307789,681432466,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857375,GSM4386631,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386631,SRP251749,A,G,PFC,female,Brain
SRR11245990,RNA-Seq,100,1485776100,PRJNA610626,SAMN14307789,686025800,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857375,GSM4386631,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386631,SRP251749,A,G,PFC,female,Brain
SRR11245993,RNA-Seq,100,593768100,PRJNA610626,SAMN14307787,254809326,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857377,GSM4386633,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386633,SRP251749,A,G,PFC,male,Brain
SRR11245994,RNA-Seq,100,589933200,PRJNA610626,SAMN14307787,252145414,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857377,GSM4386633,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386633,SRP251749,A,G,PFC,male,Brain
SRR11245995,RNA-Seq,100,602531900,PRJNA610626,SAMN14307787,259524781,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857377,GSM4386633,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386633,SRP251749,A,G,PFC,male,Brain
SRR11246021,RNA-Seq,100,918211500,PRJNA610626,SAMN14307777,407298082,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857387,GSM4386643,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386643,SRP251749,A,G,PFC,female,Brain
SRR11246022,RNA-Seq,100,930627900,PRJNA610626,SAMN14307777,419468518,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857387,GSM4386643,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386643,SRP251749,A,G,PFC,female,Brain
SRR11246023,RNA-Seq,100,923825500,PRJNA610626,SAMN14307777,414271890,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857387,GSM4386643,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386643,SRP251749,A,G,PFC,female,Brain
SRR11246024,RNA-Seq,100,984577500,PRJNA610626,SAMN14307776,441856597,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857388,GSM4386644,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386644,SRP251749,A,G,PFC,female,Brain
SRR11246025,RNA-Seq,100,996084800,PRJNA610626,SAMN14307776,454703069,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857388,GSM4386644,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386644,SRP251749,A,G,PFC,female,Brain
SRR11246026,RNA-Seq,100,992511700,PRJNA610626,SAMN14307776,458139503,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857388,GSM4386644,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386644,SRP251749,A,G,PFC,female,Brain
SRR11246027,RNA-Seq,100,1283028000,PRJNA610626,SAMN14307775,566785028,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857389,GSM4386645,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386645,SRP251749,A,G,PFC,female,Brain
SRR11246028,RNA-Seq,100,1276806000,PRJNA610626,SAMN14307775,563632335,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857389,GSM4386645,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386645,SRP251749,A,G,PFC,female,Brain
SRR11246029,RNA-Seq,100,995868700,PRJNA610626,SAMN14307774,438679255,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857390,GSM4386646,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386646,SRP251749,A,G,PFC,male,Brain
SRR11246030,RNA-Seq,100,1045042600,PRJNA610626,SAMN14307774,472701282,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857390,GSM4386646,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386646,SRP251749,A,G,PFC,male,Brain
SRR11246031,RNA-Seq,100,1029040600,PRJNA610626,SAMN14307774,463853977,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857390,GSM4386646,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386646,SRP251749,A,G,PFC,male,Brain
SRR11246032,RNA-Seq,100,1018039100,PRJNA610626,SAMN14307773,434119742,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857391,GSM4386647,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386647,SRP251749,A,G,PFC,male,Brain
SRR11246033,RNA-Seq,100,1012876000,PRJNA610626,SAMN14307773,430172399,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857391,GSM4386647,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386647,SRP251749,A,G,PFC,male,Brain
SRR11246034,RNA-Seq,100,1033895000,PRJNA610626,SAMN14307773,442596286,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857391,GSM4386647,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386647,SRP251749,A,G,PFC,male,Brain
SRR11246111,RNA-Seq,100,941367700,PRJNA610626,SAMN14307630,421008826,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857419,GSM4386675,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386675,SRP251749,CHR,SI,PFC,female,Brain
SRR11246112,RNA-Seq,100,952692600,PRJNA610626,SAMN14307630,433441688,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857419,GSM4386675,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386675,SRP251749,CHR,SI,PFC,female,Brain
SRR11246113,RNA-Seq,100,949263600,PRJNA610626,SAMN14307630,436567376,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857419,GSM4386675,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386675,SRP251749,CHR,SI,PFC,female,Brain
SRR11246114,RNA-Seq,100,2290733200,PRJNA610626,SAMN14307629,998783540,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857420,GSM4386676,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386676,SRP251749,CHR,SI,PFC,female,Brain
SRR11246115,RNA-Seq,100,2346429500,PRJNA610626,SAMN14307629,1079969667,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857420,GSM4386676,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386676,SRP251749,CHR,SI,PFC,female,Brain
SRR11246116,RNA-Seq,100,2331499600,PRJNA610626,SAMN14307629,1085731445,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857420,GSM4386676,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386676,SRP251749,CHR,SI,PFC,female,Brain
SRR11246117,RNA-Seq,100,1088247600,PRJNA610626,SAMN14307628,468681151,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857421,GSM4386677,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386677,SRP251749,CHR,SI,PFC,female,Brain
SRR11246118,RNA-Seq,100,1106533800,PRJNA610626,SAMN14307628,482969509,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857421,GSM4386677,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386677,SRP251749,CHR,SI,PFC,female,Brain
SRR11246119,RNA-Seq,100,1060022100,PRJNA610626,SAMN14307628,457429040,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857421,GSM4386677,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386677,SRP251749,CHR,SI,PFC,female,Brain
SRR11246120,RNA-Seq,100,909272500,PRJNA610626,SAMN14307627,425901158,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857422,GSM4386678,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386678,SRP251749,CHR,SI,PFC,male,Brain
SRR11246121,RNA-Seq,100,918875400,PRJNA610626,SAMN14307627,428240556,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857422,GSM4386678,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386678,SRP251749,CHR,SI,PFC,male,Brain
SRR11246122,RNA-Seq,100,1604645100,PRJNA610626,SAMN14307626,690782650,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857423,GSM4386679,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386679,SRP251749,CHR,SI,PFC,male,Brain
SRR11246123,RNA-Seq,100,1629448100,PRJNA610626,SAMN14307626,710993677,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857423,GSM4386679,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386679,SRP251749,CHR,SI,PFC,male,Brain
SRR11246124,RNA-Seq,100,1561252800,PRJNA610626,SAMN14307626,673510497,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857423,GSM4386679,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386679,SRP251749,CHR,SI,PFC,male,Brain
SRR11246125,RNA-Seq,100,1067473900,PRJNA610626,SAMN14307625,466366965,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857431,GSM4386680,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386680,SRP251749,CHR,SI,PFC,male,Brain
SRR11246126,RNA-Seq,100,1115963000,PRJNA610626,SAMN14307625,492750087,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857431,GSM4386680,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386680,SRP251749,CHR,SI,PFC,male,Brain
SRR11246127,RNA-Seq,100,1104760500,PRJNA610626,SAMN14307625,491259652,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857431,GSM4386680,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386680,SRP251749,CHR,SI,PFC,male,Brain
SRR11246128,RNA-Seq,100,860200800,PRJNA610626,SAMN14307624,366920973,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857432,GSM4386681,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386681,SRP251749,CHR,SI,PFC,male,Brain
SRR11246129,RNA-Seq,100,856559500,PRJNA610626,SAMN14307624,363849621,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857432,GSM4386681,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386681,SRP251749,CHR,SI,PFC,male,Brain
SRR11246130,RNA-Seq,100,873698100,PRJNA610626,SAMN14307624,373977801,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857432,GSM4386681,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386681,SRP251749,CHR,SI,PFC,male,Brain
SRR11246131,RNA-Seq,100,835765400,PRJNA610626,SAMN14307623,367516916,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857433,GSM4386682,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386682,SRP251749,CHR,SI,PFC,male,Brain
SRR11246132,RNA-Seq,100,853615000,PRJNA610626,SAMN14307623,395792874,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857433,GSM4386682,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386682,SRP251749,CHR,SI,PFC,male,Brain
SRR11246133,RNA-Seq,100,849379900,PRJNA610626,SAMN14307623,398508686,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857433,GSM4386682,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386682,SRP251749,CHR,SI,PFC,male,Brain
SRR11246140,RNA-Seq,100,1121666700,PRJNA610626,SAMN14307620,488024438,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857436,GSM4386685,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386685,SRP251749,CHR,SI,PFC,female,Brain
SRR11246141,RNA-Seq,100,1171848800,PRJNA610626,SAMN14307620,515252344,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857436,GSM4386685,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386685,SRP251749,CHR,SI,PFC,female,Brain
SRR11246142,RNA-Seq,100,1159040900,PRJNA610626,SAMN14307620,513363513,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857436,GSM4386685,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386685,SRP251749,CHR,SI,PFC,female,Brain
SRR11246143,RNA-Seq,100,895946800,PRJNA610626,SAMN14307619,384156445,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857437,GSM4386686,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386686,SRP251749,CHR,SI,PFC,female,Brain
SRR11246144,RNA-Seq,100,904991300,PRJNA610626,SAMN14307619,389107432,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857437,GSM4386686,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386686,SRP251749,CHR,SI,PFC,female,Brain
SRR11246145,RNA-Seq,100,917163900,PRJNA610626,SAMN14307619,394151802,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857437,GSM4386686,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386686,SRP251749,CHR,SI,PFC,female,Brain
SRR11246146,RNA-Seq,100,973229200,PRJNA610626,SAMN14307618,421428428,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857438,GSM4386687,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386687,SRP251749,CHR,SI,PFC,male,Brain
SRR11246147,RNA-Seq,100,1047651800,PRJNA610626,SAMN14307618,464306836,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857438,GSM4386687,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386687,SRP251749,CHR,SI,PFC,male,Brain
SRR11246148,RNA-Seq,100,1047465100,PRJNA610626,SAMN14307618,463209500,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857438,GSM4386687,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386687,SRP251749,CHR,SI,PFC,male,Brain
SRR11246154,RNA-Seq,100,1091998300,PRJNA610626,SAMN14307615,462337600,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857449,GSM4386690,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386690,SRP251749,CHR,SI,PFC,female,Brain
SRR11246155,RNA-Seq,100,1114612600,PRJNA610626,SAMN14307615,475893524,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857449,GSM4386690,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386690,SRP251749,CHR,SI,PFC,female,Brain
SRR11246156,RNA-Seq,100,1108608500,PRJNA610626,SAMN14307615,476062953,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857449,GSM4386690,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386690,SRP251749,CHR,SI,PFC,female,Brain
SRR11246157,RNA-Seq,100,1221419200,PRJNA610626,SAMN14307614,537099924,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857450,GSM4386691,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386691,SRP251749,CHR,SI,PFC,male,Brain
SRR11246158,RNA-Seq,100,1282355000,PRJNA610626,SAMN14307614,579462658,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857450,GSM4386691,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386691,SRP251749,CHR,SI,PFC,male,Brain
SRR11246159,RNA-Seq,100,1265864100,PRJNA610626,SAMN14307614,570017985,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857450,GSM4386691,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386691,SRP251749,CHR,SI,PFC,male,Brain
SRR11245864,RNA-Seq,100,1072493300,PRJNA610626,SAMN14307716,467017669,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857332,GSM4386588,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386588,SRP251749,A,SI,PFC,female,Brain
SRR11245865,RNA-Seq,100,1098403600,PRJNA610626,SAMN14307716,485919576,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857332,GSM4386588,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386588,SRP251749,A,SI,PFC,female,Brain
SRR11245866,RNA-Seq,100,1098392600,PRJNA610626,SAMN14307716,486269158,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857332,GSM4386588,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386588,SRP251749,A,SI,PFC,female,Brain
SRR11245867,RNA-Seq,100,1008820200,PRJNA610626,SAMN14307715,442324667,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857333,GSM4386589,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386589,SRP251749,A,SI,PFC,female,Brain
SRR11245868,RNA-Seq,100,1060023000,PRJNA610626,SAMN14307715,477522435,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857333,GSM4386589,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386589,SRP251749,A,SI,PFC,female,Brain
SRR11245869,RNA-Seq,100,1043584900,PRJNA610626,SAMN14307715,468342589,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857333,GSM4386589,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386589,SRP251749,A,SI,PFC,female,Brain
